-8.0;nan;nan;nan;nan;
-7.995995995995996;nan;nan;nan;nan;
-7.991991991991992;nan;nan;nan;nan;
-7.987987987987988;nan;nan;nan;nan;
-7.983983983983984;nan;nan;nan;nan;
-7.97997997997998;nan;nan;nan;nan;
-7.975975975975976;nan;nan;nan;nan;
-7.971971971971972;nan;nan;nan;nan;
-7.967967967967968;nan;nan;nan;nan;
-7.963963963963964;nan;nan;nan;nan;
-7.95995995995996;nan;nan;nan;nan;
-7.955955955955956;nan;nan;nan;nan;
-7.951951951951952;nan;nan;nan;nan;
-7.947947947947948;nan;nan;nan;nan;
-7.943943943943944;nan;nan;nan;nan;
-7.93993993993994;nan;nan;nan;nan;
-7.935935935935936;nan;nan;nan;nan;
-7.931931931931932;nan;nan;nan;nan;
-7.927927927927928;nan;nan;nan;nan;
-7.923923923923924;nan;nan;nan;nan;
-7.91991991991992;nan;nan;nan;nan;
-7.915915915915916;nan;nan;nan;nan;
-7.911911911911912;nan;nan;nan;nan;
-7.907907907907908;nan;nan;nan;nan;
-7.903903903903904;nan;nan;nan;nan;
-7.8998998998999;nan;nan;nan;nan;
-7.895895895895896;nan;nan;nan;nan;
-7.891891891891892;nan;nan;nan;nan;
-7.887887887887888;nan;nan;nan;nan;
-7.883883883883884;nan;nan;nan;nan;
-7.87987987987988;nan;nan;nan;nan;
-7.875875875875876;nan;nan;nan;nan;
-7.871871871871872;nan;nan;nan;nan;
-7.867867867867868;nan;nan;nan;nan;
-7.863863863863864;nan;nan;nan;nan;
-7.85985985985986;nan;nan;nan;nan;
-7.8558558558558556;nan;nan;nan;nan;
-7.851851851851852;nan;nan;nan;nan;
-7.847847847847848;nan;nan;nan;nan;
-7.843843843843844;nan;nan;nan;nan;
-7.83983983983984;nan;nan;nan;nan;
-7.8358358358358355;nan;nan;nan;nan;
-7.831831831831832;nan;nan;nan;nan;
-7.827827827827828;nan;nan;nan;nan;
-7.823823823823824;nan;nan;nan;nan;
-7.81981981981982;nan;nan;nan;nan;
-7.8158158158158155;nan;nan;nan;nan;
-7.811811811811812;nan;nan;nan;nan;
-7.807807807807808;nan;nan;nan;nan;
-7.803803803803804;nan;nan;nan;nan;
-7.7997997997998;nan;nan;nan;nan;
-7.7957957957957955;nan;nan;nan;nan;
-7.791791791791792;nan;nan;nan;nan;
-7.787787787787788;nan;nan;nan;nan;
-7.783783783783784;0.00026463797751555225;nan;nan;nan;
-7.77977977977978;0.0007203578006597883;nan;nan;nan;
-7.7757757757757755;0.0011760776238040245;nan;nan;nan;
-7.771771771771772;0.0016317974469481592;nan;nan;nan;
-7.767767767767768;0.002087517270092395;nan;nan;nan;
-7.763763763763764;0.0025432370932365303;nan;nan;nan;
-7.75975975975976;0.002998956916380729;nan;nan;nan;
-7.7557557557557555;0.003454676739524924;nan;nan;nan;
-7.751751751751752;0.003910396562669017;nan;nan;nan;
-7.747747747747748;0.004366116385813213;nan;nan;nan;
-7.743743743743744;0.004821836208957306;nan;nan;nan;
-7.73973973973974;0.005277556032101497;nan;nan;nan;
-7.7357357357357355;0.005733275855245671;nan;nan;nan;
-7.731731731731732;0.006188995678389745;nan;nan;nan;
-7.727727727727728;0.006644715501533919;nan;nan;nan;
-7.723723723723724;0.007100435324677993;nan;nan;nan;
-7.71971971971972;0.007556155147822168;nan;nan;nan;
-7.7157157157157155;0.008011874970966344;nan;nan;nan;
-7.711711711711712;0.008467594794110439;nan;nan;nan;
-7.707707707707708;0.008923314617254633;nan;nan;nan;
-7.703703703703704;0.009379034440398726;nan;nan;nan;
-7.6996996996997;0.009834754263542921;nan;nan;nan;
-7.6956956956956954;0.010290474086687117;nan;nan;nan;
-7.691691691691692;0.01074619390983121;nan;nan;nan;
-7.687687687687688;0.011201913732975407;nan;nan;nan;
-7.683683683683684;0.011657633556119507;nan;nan;nan;
-7.67967967967968;0.01211335337926371;nan;nan;nan;
-7.675675675675675;0.01256907320240791;nan;nan;nan;
-7.671671671671672;0.013024793025552008;nan;nan;nan;
-7.667667667667668;0.013480512848696209;nan;nan;nan;
-7.663663663663664;0.013936232671840309;nan;nan;nan;
-7.65965965965966;0.0143919524949845;nan;nan;nan;
-7.655655655655655;0.014847672318128693;nan;nan;nan;
-7.651651651651652;0.015303392141272782;nan;nan;nan;
-7.647647647647648;0.015759111964416973;nan;nan;nan;
-7.643643643643643;0.016214831787561165;nan;nan;nan;
